round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
0,0.6610162258148193,0.730316698551178,0.7230699774266365,0.7072205736894164,0.7396460634721247,0.7944502060309306,113726,,,,
1,,,,,,,,0.5,0.015,0.03,0.03
1,0.6212954521179199,0.8044334650039673,0.8204619023401868,0.8925635801601799,0.7591383714503384,0.921069642814861,113726,,,,
2,,,,,,,,0.5,0.015,0.042426406871192854,0.03
2,0.6203768253326416,0.7915868163108826,0.8118142119888846,0.8999911979579263,0.7393737797382313,0.920978501713123,113726,,,,
3,,,,,,,,0.5,0.015,0.05196152422706631,0.03
3,0.6172290444374084,0.7997731566429138,0.8137112938192825,0.8743319268635724,0.7609517251931758,0.919038860753803,113726,,,,
4,,,,,,,,0.5,0.015,0.06,0.03
4,0.6162683367729187,0.8501397967338562,0.8505799528322564,0.8538212412433556,0.8473631806033504,0.9198915909763953,113726,,,,
5,,,,,,,,0.5,0.015,0.0670820393249937,0.03
5,0.615283191204071,0.8636898994445801,0.8588828605760478,0.8302095982260704,0.8896075732146561,0.916877161942513,113726,,,,
6,,,,,,,,0.5,0.015,0.07348469228349533,0.03
6,0.6161776185035706,0.8601199388504028,0.8550259728424313,0.8272377795020103,0.8847459545094489,0.9183736490064889,113726,,,,
7,,,,,,,,0.5,0.015,0.07937253933193772,0.03
7,0.6190719604492188,0.8580535650253296,0.8501823648968455,0.8043268302105466,0.9015825525549169,0.9135360681948602,113726,,,,
8,,,,,,,,0.5,0.015,0.08485281374238571,0.03
8,0.6195564270019531,0.8379086852073669,0.8356308515381187,0.8247615024465801,0.8467905161197051,0.9089657481079053,113726,,,,
9,,,,,,,,0.5,0.015,0.09,0.03
9,0.6164808869361877,0.8440725803375244,0.8369334326464177,0.8043090192474239,0.8723163625210857,0.9067835590147149,113726,,,,
10,,,,,,,,0.5,0.015,0.09486832980505139,0.03
10,0.6193637251853943,0.8405113816261292,0.829731708690836,0.7763412149105857,0.891008064516129,0.8991038773836851,113726,,,,
11,,,,,,,,0.5,0.015,0.09949874371066199,0.03
11,0.615339457988739,0.845910370349884,0.833190549622099,0.7703071371996831,0.9072534671116731,0.9032627935016972,113726,,,,
12,,,,,,,,0.5,0.015,0.10392304845413262,0.03
12,0.6111918091773987,0.8624061346054077,0.8551325729521552,0.813370669766295,0.9014150483068215,0.9135886059318824,113726,,,,
13,,,,,,,,0.5,0.015,0.10816653826391967,0.03
13,0.6110327839851379,0.8588361740112305,0.8511727078891259,0.8123871881082995,0.8938473520249222,0.9126883569388642,113726,,,,
14,,,,,,,,0.5,0.015,0.11224972160321824,0.03
14,0.609782338142395,0.843835175037384,0.8412386247832228,0.8268402832691936,0.8561473098127695,0.9149448656957563,113726,,,,
15,,,,,,,,0.5,0.015,0.1161895003862225,0.03
15,0.6091803312301636,0.8593813180923462,0.8500403218244219,0.7978208445547518,0.9095743613413337,0.9150292976686123,113726,,,,
16,,,,,,,,0.5,0.015,0.12,0.03
16,0.607324481010437,0.8527777194976807,0.8463536170173717,0.8094293587965807,0.8868076923076923,0.9159233271431463,113726,,,,
17,,,,,,,,0.5,0.015,0.12369316876852982,0.03
17,0.6064324975013733,0.8530502915382385,0.8468306631960992,0.8142338468046106,0.8821462669467253,0.917427146594201,113726,,,,
18,,,,,,,,0.5,0.015,0.12727922061357855,0.03
18,0.6087577939033508,0.8419974446296692,0.8390090937597993,0.8251912163829263,0.8532976144916443,0.914264057701184,113726,,,,
19,,,,,,,,0.5,0.015,0.13076696830622023,0.03
19,0.6066214442253113,0.8319908976554871,0.8338102651973107,0.8442894384555767,0.8235880341586626,0.9148527401106525,113726,,,,
20,,,,,,,,0.5,0.015,0.1341640786499874,0.03
20,0.6109852194786072,0.8313930034637451,0.8289122656744916,0.8161038687234267,0.8421291176417266,0.9099351606091799,113726,,,,
21,,,,,,,,0.5,0.015,0.1374772708486752,0.03
21,0.6096829175949097,0.8288429975509644,0.8290219157626597,0.8266330337905302,0.8314246449839671,0.9094153794722748,113726,,,,
22,,,,,,,,0.5,0.015,0.1407124727947029,0.03
22,0.6134236454963684,0.8098236322402954,0.817774332704233,0.8574810940702523,0.7815821683952844,0.9080228753860248,113726,,,,
23,,,,,,,,0.5,0.015,0.14387494569938156,0.03
23,0.6131912469863892,0.7958778142929077,0.8105010530440319,0.8725547060374373,0.7566875485847546,0.9009716161773249,113726,,,,
24,,,,,,,,0.5,0.015,0.14696938456699066,0.03
24,0.609432578086853,0.7867770195007324,0.8063874805381452,0.8911673872760963,0.7363371245261009,0.9062639640178936,113726,,,,
25,,,,,,,,0.5,0.015,0.15,0.03
25,0.6076568365097046,0.7876035571098328,0.8096877634471293,0.9036297129994373,0.7334389585920439,0.9084011640526708,113726,,,,
26,,,,,,,,0.5,0.015,0.15297058540778352,0.03
26,0.6051139831542969,0.7900304198265076,0.8120045032632913,0.912436525770095,0.7314893617021276,0.9115443160544954,113726,,,,
27,,,,,,,,0.5,0.015,0.15588457268119896,0.03
27,0.6001130938529968,0.789230227470398,0.812162056265183,0.9061658447871856,0.7358286947631489,0.9146027671375533,113726,,,,
28,,,,,,,,0.5,0.015,0.15874507866387544,0.03
28,0.5964804291725159,0.8122504949569702,0.8263726255529533,0.8975957886555141,0.7656214685009116,0.9195443082176705,113726,,,,
29,,,,,,,,0.5,0.015,0.1615549442140351,0.03
29,0.5958986282348633,0.8209732174873352,0.8311578458527525,0.8806122269668055,0.7869627349675717,0.9173472270811573,113726,,,,
30,,,,,,,,0.5,0.015,0.16431676725154984,0.03
30,0.5940006971359253,0.8344441652297974,0.83950217372773,0.8701514428599197,0.8109385550303849,0.9152574259397381,113726,,,,
31,,,,,,,,0.5,0.015,0.16703293088490065,0.03
31,0.5899438261985779,0.8256159424781799,0.8324717013008954,0.8675610958518205,0.800110418290465,0.9173502723272755,113726,,,,
32,,,,,,,,0.5,0.015,0.16970562748477142,0.03
